Date,Day of the week,"1-workday, 2-Saturday, 3-Sunday, >4-untypical",Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
20010126,5,1,357460,331612,332328,333470,341356,365992,428124,472618,495862,509400,512241,510483,507420,510773,495547,492349,510264,528990,521004,511130,488952,464745,435044,393738
20010127,6,2,361058,337215,318964,315961,316007,319008,331978,344572,364450,382627,393242,397592,402392,401417,395487,382061,411379,439310,437916,438675,424171,403489,380043,341327
20010128,7,3,311790,288747,278486,273428,275816,276028,276071,268841,284350,306460,320931,321233,325884,330748,332702,321503,334886,387856,398502,401677,398306,395351,378012,341069
20010129,1,1,306781,290160,285411,285408,297124,342494,396945,433776,460735,476466,480303,486609,486492,497767,490432,481099,499416,519616,515120,506185,483094,454517,430017,380972
20010130,2,1,350308,329597,319348,321923,330476,357101,416197,447028,466778,508252,499822,504371,501157,485980,492426,476472,490128,515634,511245,502744,483065,459445,430760,389895
20010131,3,1,349783,332917,327037,327093,336521,365224,421488,447204,473522,489659,495873,495030,498307,503999,497443,478463,475947,519560,516731,511681,494198,465355,440415,394768
20010201,4,1,352410,332888,322881,323887,334779,364424,418192,441609,465359,461950,474716,484697,486611,501488,484286,470722,490571,521658,518512,510320,489988,460839,433011,390128
20010202,5,1,355637,332655,324312,322488,334913,365762,420269,441430,465894,478439,489281,492987,485945,487887,479754,460762,475350,515274,513724,505916,490817,463760,439504,395625
20010203,6,2,359030,335992,325464,323300,328443,336891,355495,363199,389968,412155,426813,427869,426042,426463,407572,385092,405445,455501,457026,450588,437813,419243,397981,361942
20010204,7,3,328180,308356,295847,291805,294262,300876,293937,286715,307050,327977,347638,353247,361810,372223,359621,345153,359576,413034,425252,430476,422711,417912,402448,362659
20010205,1,1,330698,311572,302397,306916,319656,355738,420716,459561,496306,518006,526686,531747,527849,530437,504393,487455,498286,527678,525705,514620,497418,476066,439972,396188
20010206,2,1,356028,341084,332019,330974,341013,368928,420614,452872,474219,469860,474133,478844,478571,479852,474618,433258,445272,501396,504410,493607,474873,457928,429834,381780
20010207,3,1,341798,326619,317634,317898,325764,353717,409008,423734,441506,454004,468513,464196,452769,449391,441802,424903,424229,485564,493798,487064,465862,442264,415464,369219
20010208,4,1,333543,313247,306883,306071,314872,344051,396819,421722,448506,467796,473100,476624,474616,469201,442554,420544,439168,486964,489670,483972,464415,439919,406107,364701
20010209,5,1,327913,311962,303282,301372,311345,339863,387327,408229,422339,434801,439243,440338,433459,433770,414939,399003,406490,471462,481354,473388,455275,429072,399391,359490
20010210,6,2,319533,307077,295557,291640,291504,302867,320202,327475,355814,378736,392274,396576,391713,384797,366128,352014,363552,417472,429366,424086,408794,390678,373024,339724
20010211,7,3,301848,282440,271219,266604,269811,274965,268934,264139,287831,305376,318084,317097,323474,326132,317307,302183,308786,376623,402036,410836,407448,395397,376950,333535
20010212,1,1,300792,286424,272257,273868,292701,330549,398715,440455,450261,478991,460324,461215,456172,454981,451183,422587,433232,489971,496239,491666,472050,442834,410095,366364
20010213,2,1,332946,313765,305642,305575,315571,348298,403480,439493,459091,456424,468885,472719,472825,476836,470214,441182,453596,497262,502647,494393,473484,443426,416531,370960
20010214,3,1,333176,317498,307582,309287,320430,353164,410506,442812,461151,464727,483022,480611,477951,485738,481545,457398,458648,499541,505897,496698,476718,457033,425769,380050
20010215,4,1,338492,320287,312297,310147,326540,352199,409587,436713,462735,474622,477190,479771,477934,479012,470346,446569,449429,497681,508972,501989,483552,458140,427226,380035
20010216,5,1,341904,323117,312446,313859,323434,357429,407442,425915,448694,453743,452937,447066,440630,439965,425237,407864,409174,470908,492711,490575,473162,454293,413859,372158
20010217,6,2,338122,320328,310694,305296,310252,322177,334806,344150,371197,389795,397246,395734,387778,386375,374882,356504,366318,419529,436126,431097,417315,399999,380046,345056
20010218,7,3,308306,292350,280607,274852,276304,280331,274648,270282,294864,320112,342024,348049,351251,347825,338218,321357,321309,375452,409468,413356,405425,399188,379864,335392
20010219,1,1,304460,288650,281966,286356,299767,341951,400740,436887,463159,468679,470069,472713,470778,485162,469089,441212,448524,499333,512387,509307,490335,465483,429689,383142
20010220,2,1,348433,325634,319610,320418,331565,362119,414963,446397,474690,496988,490268,495051,495282,500765,486887,464823,467963,505545,518310,509966,492217,466270,403872,376320
20010221,3,1,342565,322207,318190,321383,329918,359341,419093,448581,484096,502745,506260,506244,500651,490949,474718,445073,455242,486464,515852,511222,489898,466156,437452,393054
20010222,4,1,354180,335134,326549,325564,335118,368552,418660,457422,465121,469956,475223,477840,473186,483002,464262,447386,451302,487238,514127,508993,490474,462411,437541,384664
20010223,5,1,349335,333422,325233,325279,335049,377750,418303,445742,473181,474046,495480,484027,482079,488093,466167,443444,441025,501577,512144,507614,487431,459209,431486,391798
20010224,6,2,351954,333184,325213,320923,322602,331529,335276,350484,381668,398694,411108,411190,411157,407933,395091,377281,374857,413741,451898,448019,429211,410590,391710,362414
20010225,7,3,328694,308537,296210,290865,294004,294976,280724,281563,306937,325778,337943,342512,349410,353765,347828,329740,329911,367619,417637,427819,423642,413509,390224,346808
20010226,1,1,315511,300715,296725,300780,312268,357670,409968,399990,468568,485914,489293,487308,480044,480224,460944,434767,432681,478387,521874,514162,498365,473982,438476,387137
20010227,2,1,354949,337410,332493,332263,341912,372491,420360,453792,479726,485558,485337,480881,492090,499338,480478,458970,447721,479896,519489,511247,493534,469977,439760,395301
20010228,3,1,364081,347511,338748,338932,348672,377608,424894,454440,483141,483619,487692,484261,482988,480381,471081,450209,439131,475572,520235,518404,498676,473609,435393,393738
20010301,4,1,367896,345738,337362,339592,348364,384259,421065,458709,490767,500244,499375,494244,495210,498132,487980,464937,464269,494541,523221,519551,498324,472080,441167,395646
20010302,5,1,358350,344450,336758,334190,344936,375193,411235,450290,472049,478665,479890,479226,478073,477317,466744,449401,444282,476796,511612,508767,488837,461959,434078,385421
20010303,6,2,353090,331750,321065,318839,320086,328457,327935,350545,382138,403307,413162,416715,422097,420204,399295,386868,392611,417511,443286,439511,425357,407552,390225,351545
20010304,7,3,320204,297770,282714,277945,279654,282359,265896,275408,301247,324300,341864,346458,353424,360796,353774,342151,347316,368365,406079,419704,412316,402393,385823,344440
20010305,1,1,315318,297902,289304,290603,303270,346059,398202,443066,481198,490176,496438,500034,505862,512031,501553,464302,462522,491392,521420,517121,496910,474321,439938,393378
20010306,2,1,358354,341092,334943,336916,346771,377480,411442,453946,476714,473277,442240,461923,469649,469827,449861,429449,418874,449649,512681,515741,495698,470093,436933,388182
20010307,3,1,353302,335457,328260,330052,338753,371769,405574,445135,461493,450767,462454,456283,454318,447434,434749,417654,415184,449323,506394,503140,489179,464910,426014,378320
20010308,4,1,341992,326308,319637,319711,330042,360044,395223,439230,464775,467392,469363,464860,462364,466122,452543,430459,420558,453825,497013,492343,474708,446777,420538,370870
20010309,5,1,335825,319254,312845,314974,323639,352937,384840,425213,449804,458039,458935,454393,447887,444572,427962,413931,413707,441083,484163,480078,461880,439081,406468,361935
